timestamp,fr-%C3%89pid%C3%A9mie_de_chol%C3%A9ra,fr-Chloramph%C3%A9nicol,fr-Chloration_(d%C3%A9sinfection),fr-Chol%C3%A9ra,fr-Co-trimoxazole,fr-D%C3%A9shydratation,fr-Deuxi%C3%A8me_pand%C3%A9mie_de_chol%C3%A9ra,fr-Diarrh%C3%A9e,fr-Doxycycline,fr-Filtre_%C3%A0_eau,fr-Quinolone,fr-Solut%C3%A9_de_r%C3%A9hydratation_oral,fr-T%C3%A9tracycline,fr-Toxine_chol%C3%A9rique,fr-Traitement_primaire_de_l%27eau,fr-Troisi%C3%A8me_pand%C3%A9mie_de_chol%C3%A9ra_(1852-1860),fr-Vibrio_cholerae,fr-Vomissement,fr
2010-04-30 23:00:00,0,1,0,16,1,3,0,11,7,0,6,0,5,2,0,0,1,10,628320
2010-05-01 00:00:00,0,1,0,9,0,1,0,14,7,0,2,0,4,2,2,0,0,4,456656
2010-05-01 01:00:00,1,0,0,0,1,2,0,5,3,0,7,0,4,1,0,0,0,6,355610
2010-05-01 02:00:00,0,3,0,4,0,2,0,3,3,1,0,0,3,1,1,0,0,2,281117
2010-05-01 03:00:00,0,0,0,4,0,2,0,5,1,0,3,0,0,2,0,0,0,2,246486
2010-05-01 04:00:00,0,0,0,1,0,0,0,8,0,0,2,0,0,1,0,0,0,1,214247
2010-05-01 05:00:00,0,0,0,1,0,2,0,4,0,0,1,0,2,2,0,0,0,2,204719
2010-05-01 06:00:00,0,0,0,1,0,2,0,8,0,0,1,0,2,1,0,0,0,4,239545
2010-05-01 07:00:00,1,1,0,2,0,3,0,10,3,0,6,0,0,2,0,0,0,7,368259
2010-05-01 08:00:00,0,2,0,4,0,2,0,17,1,0,0,0,2,2,2,0,3,6,578532
2010-05-01 09:00:00,0,3,0,8,5,5,0,16,9,0,3,0,5,5,0,0,0,5,830603
2010-05-01 10:00:00,0,10,0,9,4,9,0,21,7,0,22,0,2,2,3,0,1,6,1020546
2010-05-01 11:00:00,0,1,0,7,1,3,0,23,7,0,5,0,6,2,0,0,3,8,994641
2010-05-01 12:00:00,0,3,0,12,2,9,0,10,9,0,9,0,1,3,2,0,2,12,984941
2010-05-01 13:00:00,2,3,0,19,0,10,0,15,3,0,4,1,6,1,2,0,2,8,1065710
2010-05-01 14:00:00,2,6,0,25,1,8,0,18,2,0,9,0,2,1,5,0,2,15,1074161
2010-05-01 15:00:00,0,0,0,15,2,12,0,14,0,1,8,0,3,3,4,0,3,13,1008420
2010-05-01 16:00:00,2,2,0,7,2,7,0,24,8,0,7,0,2,4,6,0,2,6,986891
2010-05-01 17:00:00,0,3,0,21,1,8,0,14,10,1,4,0,8,2,1,0,3,11,993042
2010-05-01 18:00:00,0,4,0,11,3,6,0,10,9,0,4,0,5,0,0,0,7,4,926131
2010-05-01 19:00:00,0,3,0,15,3,7,0,13,3,0,9,0,4,0,2,0,3,6,841612
2010-05-01 20:00:00,1,3,0,9,0,8,0,16,3,0,6,0,0,0,1,0,1,9,847360
2010-05-01 21:00:00,1,1,0,8,0,4,0,13,9,0,8,0,2,0,0,0,1,13,901369
2010-05-01 22:00:00,0,3,0,8,0,4,0,20,2,1,1,0,2,1,0,0,0,15,841150
2010-05-01 23:00:00,0,1,0,4,1,4,0,5,3,1,1,0,1,0,1,0,0,6,700100
2010-05-02 00:00:00,0,1,0,1,0,4,0,4,0,0,2,0,1,0,0,0,0,12,545950
2010-05-02 01:00:00,0,0,0,4,0,0,0,4,1,0,0,0,1,0,0,0,0,10,408053
2010-05-02 02:00:00,0,0,0,0,0,2,0,2,0,0,1,0,0,3,1,0,0,2,311712
2010-05-02 03:00:00,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,2,245333
2010-05-02 04:00:00,0,0,0,1,1,0,0,4,1,0,0,0,1,0,0,0,0,1,209985
2010-05-02 05:00:00,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,1,191905
2010-05-02 06:00:00,0,0,0,1,1,3,0,3,2,0,6,0,1,0,0,0,1,5,227715
2010-05-02 07:00:00,0,0,0,1,2,8,0,7,3,0,6,0,0,0,0,0,0,4,340306
2010-05-02 08:00:00,0,1,0,4,1,3,0,12,2,0,2,0,5,0,1,0,1,3,550572
2010-05-02 09:00:00,0,0,0,16,1,7,0,8,3,0,10,0,9,0,1,0,0,13,834570
2010-05-02 10:00:00,0,2,0,27,3,18,0,26,5,0,12,0,6,0,0,0,4,12,1037294
2010-05-02 11:00:00,0,0,0,29,4,4,0,25,6,0,3,0,3,0,3,0,1,11,1016590
2010-05-02 12:00:00,0,0,0,12,1,7,0,16,6,0,2,0,2,1,3,0,2,18,976338
2010-05-02 13:00:00,1,2,0,18,3,1,0,17,3,0,4,0,1,0,2,0,0,11,1069273
2010-05-02 14:00:00,0,0,0,18,0,11,0,16,5,0,7,0,0,0,6,0,1,16,1077938
2010-05-02 15:00:00,1,2,0,25,0,13,0,19,5,0,4,1,2,0,4,0,2,20,1002478
2010-05-02 16:00:00,1,0,0,16,1,4,0,19,1,0,6,0,3,0,1,0,1,9,965476
2010-05-02 17:00:00,2,5,0,12,2,5,0,9,4,0,4,0,2,1,2,0,2,11,957484
2010-05-02 18:00:00,0,1,0,14,0,4,0,7,9,0,4,0,5,0,2,0,1,8,899850
2010-05-02 19:00:00,0,5,0,12,0,1,0,9,4,0,4,0,4,0,2,0,3,13,850036
2010-05-02 20:00:00,1,2,0,13,1,4,0,23,4,0,4,0,5,2,0,0,0,16,859224
2010-05-02 21:00:00,2,6,0,17,2,4,0,16,7,0,7,0,4,0,0,0,2,12,848159
2010-05-02 22:00:00,1,4,0,6,1,7,0,15,2,0,7,0,5,0,2,0,0,7,720031
2010-05-02 23:00:00,1,1,0,17,1,8,0,9,0,0,1,0,1,0,2,0,3,5,588068
2010-05-03 00:00:00,0,0,0,1,2,2,0,7,1,1,1,0,0,0,0,0,0,2,448008
2010-05-03 01:00:00,0,0,0,5,2,3,0,1,4,0,0,2,2,0,1,0,1,12,335181
2010-05-03 02:00:00,0,0,0,6,1,2,0,2,0,0,0,1,0,0,0,0,2,4,274609
2010-05-03 03:00:00,0,0,0,3,0,2,0,4,1,0,0,0,0,0,1,0,0,1,226235
2010-05-03 04:00:00,0,0,0,2,1,0,0,5,2,0,0,0,2,0,0,0,0,3,199934
2010-05-03 05:00:00,0,1,0,2,0,2,0,9,0,0,0,0,2,0,0,0,1,3,215013
2010-05-03 06:00:00,0,0,0,1,0,0,0,10,1,0,2,0,0,0,0,0,0,0,280403
2010-05-03 07:00:00,1,1,0,16,0,5,0,12,4,0,3,0,0,0,0,0,0,3,484816
2010-05-03 08:00:00,0,5,0,18,1,7,0,21,7,0,9,0,8,1,2,0,0,9,751933
2010-05-03 09:00:00,0,6,0,5,2,5,0,20,2,0,6,0,3,0,4,0,0,11,892200
2010-05-03 10:00:00,1,4,0,18,0,5,0,16,4,2,9,0,5,0,4,0,2,14,1001502
2010-05-03 11:00:00,1,6,0,9,1,7,0,22,10,0,6,0,3,0,3,0,1,7,828052
2010-05-03 12:00:00,1,5,0,20,0,6,0,9,2,1,6,0,2,0,2,0,5,8,876712
2010-05-03 13:00:00,2,8,0,18,0,11,0,14,6,0,5,0,1,2,1,0,0,9,897418
2010-05-03 14:00:00,1,3,0,11,2,12,0,22,4,1,7,0,6,0,3,0,1,13,838449
2010-05-03 15:00:00,4,4,0,18,0,4,0,18,6,1,6,0,5,0,2,0,2,8,825506
2010-05-03 16:00:00,0,2,0,12,1,12,0,14,7,0,6,0,3,1,2,0,0,10,839261
2010-05-03 17:00:00,1,3,0,19,0,10,0,16,4,3,2,0,1,0,0,0,4,8,855399
2010-05-03 18:00:00,1,1,0,20,0,5,0,16,6,3,4,0,1,0,4,0,4,1,790476
2010-05-03 19:00:00,0,3,0,18,1,4,0,13,13,0,3,0,1,0,1,0,7,11,773757
2010-05-03 20:00:00,0,4,0,11,0,9,0,18,8,0,6,3,4,0,1,0,0,13,795898
2010-05-03 21:00:00,0,4,0,21,1,10,0,14,4,0,7,0,1,0,2,0,4,7,777454
2010-05-03 22:00:00,1,0,0,10,1,6,0,13,2,2,3,0,1,0,0,0,1,6,676887
2010-05-03 23:00:00,0,2,0,3,0,5,0,7,2,0,4,0,0,0,2,0,0,9,548973
2010-05-04 00:00:00,0,0,0,13,2,7,0,12,1,0,2,0,5,0,1,0,1,6,422128
2010-05-04 01:00:00,2,0,0,7,0,9,0,8,3,0,2,0,1,0,0,0,2,4,334775
2010-05-04 02:00:00,0,0,0,6,0,1,0,4,3,0,1,0,4,0,0,0,3,3,275536
2010-05-04 03:00:00,0,0,0,2,0,5,0,4,1,0,2,0,0,0,0,0,2,4,230040
2010-05-04 04:00:00,1,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,201075
2010-05-04 05:00:00,0,0,0,3,0,4,0,8,2,0,0,0,0,0,0,0,0,2,217265
2010-05-04 06:00:00,0,2,0,6,1,3,0,4,0,0,3,0,0,0,1,0,0,5,291854
2010-05-04 07:00:00,0,0,0,5,4,3,0,12,3,0,3,2,1,0,1,0,1,10,521792
2010-05-04 08:00:00,0,5,0,13,2,3,0,17,11,1,11,0,6,0,2,0,3,6,792737
2010-05-04 09:00:00,1,3,0,16,2,15,0,26,4,0,8,0,6,0,2,0,2,8,909662
2010-05-04 10:00:00,1,2,0,13,0,16,0,8,8,0,10,0,4,0,2,0,2,4,1014015
2010-05-04 11:00:00,1,4,0,7,0,4,0,21,11,0,2,0,9,0,4,0,4,8,819873
2010-05-04 12:00:00,0,4,0,14,3,6,0,19,8,0,2,1,6,2,2,0,2,4,862723
2010-05-04 13:00:00,0,4,0,17,0,7,0,17,6,0,10,0,5,3,2,0,0,4,876239
2010-05-04 14:00:00,0,7,0,26,1,5,0,19,7,0,7,0,2,2,2,0,9,7,814177
2010-05-04 15:00:00,1,2,0,13,1,2,0,13,4,0,6,0,7,3,1,0,6,14,791042
2010-05-04 16:00:00,1,1,0,18,2,6,0,22,6,0,15,0,4,0,0,0,5,12,791287
2010-05-04 17:00:00,1,0,0,17,1,6,0,12,5,0,9,0,2,0,3,0,5,12,797597
2010-05-04 18:00:00,1,5,0,16,0,8,0,33,7,0,3,0,1,1,0,0,5,10,746495
2010-05-04 19:00:00,0,4,0,9,3,17,0,15,3,1,1,0,0,0,0,0,2,10,740085
2010-05-04 20:00:00,0,4,0,12,2,5,0,19,3,0,9,0,2,0,0,0,0,11,773676
2010-05-04 21:00:00,0,1,0,8,1,7,0,16,4,0,6,0,10,0,4,0,0,6,762913
2010-05-04 22:00:00,0,0,0,15,1,3,0,19,4,0,1,0,3,1,1,0,3,4,687847
2010-05-04 23:00:00,0,1,0,8,0,4,0,11,2,0,2,0,3,0,0,0,7,11,557446
2010-05-05 00:00:00,2,2,0,11,0,7,0,21,3,0,7,0,0,0,4,0,1,11,439592
2010-05-05 01:00:00,1,0,0,5,0,3,0,16,2,0,2,0,1,0,0,0,0,3,347061
2010-05-05 02:00:00,0,3,0,3,0,8,0,7,1,1,2,0,0,0,0,0,0,2,273199
2010-05-05 03:00:00,0,0,0,6,0,2,0,0,1,1,1,0,0,0,0,0,0,3,242745
2010-05-05 04:00:00,0,0,0,2,1,1,0,7,1,0,0,0,3,0,0,0,0,4,212794
2010-05-05 05:00:00,0,0,0,2,0,1,0,0,0,0,1,0,2,0,0,0,0,2,219701
2010-05-05 06:00:00,0,2,0,1,0,0,0,11,4,0,3,0,4,0,0,0,0,1,306273
2010-05-05 07:00:00,0,0,0,4,0,2,0,12,10,1,2,0,3,0,1,0,1,2,542764
2010-05-05 08:00:00,1,2,0,17,0,7,0,33,8,0,5,0,4,0,2,0,1,10,805696
2010-05-05 09:00:00,0,5,0,11,4,7,0,17,10,0,6,0,6,2,1,0,9,8,918222
2010-05-05 10:00:00,0,4,0,28,4,5,0,26,6,2,9,0,4,0,1,0,1,6,1036992
2010-05-05 11:00:00,0,1,0,9,1,7,0,16,6,2,3,0,1,2,3,0,0,4,863150
2010-05-05 12:00:00,1,3,0,17,2,11,0,15,3,0,6,0,6,0,13,0,0,8,941596
2010-05-05 13:00:00,1,0,0,16,1,10,0,20,5,0,6,0,2,1,3,0,1,15,991212
2010-05-05 14:00:00,0,3,0,16,2,4,0,17,4,0,4,0,3,0,1,0,0,6,906830
2010-05-05 15:00:00,2,1,0,16,2,11,0,22,5,0,7,0,3,0,2,0,1,4,865292
2010-05-05 16:00:00,1,4,0,11,1,12,0,11,6,0,11,0,0,0,3,0,1,2,829867
2010-05-05 17:00:00,0,2,0,15,0,8,0,16,7,0,7,0,6,0,2,0,5,8,796786
2010-05-05 18:00:00,1,0,0,25,0,8,0,13,6,1,8,0,3,0,2,0,0,12,728047
2010-05-05 19:00:00,1,2,0,24,0,5,0,18,6,0,6,0,4,0,3,0,3,6,711229
2010-05-05 20:00:00,0,0,0,11,1,10,0,16,4,0,6,2,0,0,4,0,1,5,760796
2010-05-05 21:00:00,1,2,0,9,0,6,0,10,5,2,8,0,3,1,1,0,6,10,732909
2010-05-05 22:00:00,0,2,0,5,0,4,0,19,3,0,1,0,3,0,0,0,2,5,643551
2010-05-05 23:00:00,0,1,0,8,1,4,0,7,4,0,2,0,1,0,0,0,2,10,531605
2010-05-06 00:00:00,0,5,0,4,1,4,0,4,1,0,1,0,1,0,2,0,0,6,413528
2010-05-06 01:00:00,0,1,0,5,0,4,0,3,1,1,0,0,1,0,0,0,1,0,338056
2010-05-06 02:00:00,0,3,0,6,0,2,0,3,0,0,1,0,3,0,3,0,1,1,268046
2010-05-06 03:00:00,0,0,0,0,0,4,0,8,1,0,3,0,0,0,0,0,0,2,225543
2010-05-06 04:00:00,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,1,191624
2010-05-06 05:00:00,0,1,0,3,1,4,0,10,0,0,3,0,0,0,0,0,3,2,203927
2010-05-06 06:00:00,0,0,0,2,0,3,0,7,6,0,0,0,1,0,0,0,1,3,262724
2010-05-06 07:00:00,0,2,0,6,0,5,0,11,2,0,4,0,6,0,0,0,0,3,484808
2010-05-06 08:00:00,0,5,0,12,2,7,0,11,2,1,5,0,1,0,1,0,0,7,747771
2010-05-06 09:00:00,0,5,0,20,6,9,0,13,7,0,7,0,7,0,2,0,2,8,829172
2010-05-06 10:00:00,1,4,0,14,3,9,0,25,7,0,9,0,2,1,1,0,3,13,941952
2010-05-06 11:00:00,1,6,0,20,3,13,0,18,7,0,6,0,4,0,0,0,2,10,755782
2010-05-06 12:00:00,0,2,0,11,1,8,0,21,6,0,3,1,2,0,2,0,2,9,787397
2010-05-06 13:00:00,0,11,0,15,1,9,0,19,9,0,13,1,3,0,3,0,0,7,810892
2010-05-06 14:00:00,0,4,0,12,4,5,0,9,4,2,7,0,6,0,2,0,1,4,745826
2010-05-06 15:00:00,2,1,0,14,0,8,0,17,3,1,4,1,4,0,1,0,2,9,746783
2010-05-06 16:00:00,0,2,0,12,1,4,0,10,4,0,4,0,10,1,1,0,7,8,752368
2010-05-06 17:00:00,1,1,0,17,3,3,0,20,3,0,4,0,4,1,1,0,4,9,783567
2010-05-06 18:00:00,1,3,0,9,0,4,0,7,5,0,4,0,6,0,4,0,2,5,733992
2010-05-06 19:00:00,0,1,0,11,1,12,0,13,3,1,7,0,2,0,2,0,5,2,720157
2010-05-06 20:00:00,0,2,0,12,2,6,0,18,6,0,8,0,8,0,1,0,1,9,755636
2010-05-06 21:00:00,0,3,0,19,1,8,0,9,1,0,3,0,1,0,1,0,0,12,748498
2010-05-06 22:00:00,0,4,0,15,0,12,0,13,2,0,3,0,10,0,0,0,1,12,671682
2010-05-06 23:00:00,1,1,0,6,0,2,0,1,3,0,1,0,3,0,3,0,0,3,533303
2010-05-07 00:00:00,0,2,0,6,0,3,0,4,1,0,3,0,1,0,1,0,0,8,401027
2010-05-07 01:00:00,0,4,0,6,1,6,0,12,3,0,1,0,0,0,2,0,0,5,316891
2010-05-07 02:00:00,0,1,0,5,0,1,0,6,0,0,0,0,6,0,0,0,0,9,257620
2010-05-07 03:00:00,0,2,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,234235
2010-05-07 04:00:00,0,0,0,1,0,1,0,3,0,0,0,1,0,0,1,0,0,3,202683
2010-05-07 05:00:00,0,1,0,0,0,1,0,6,1,1,3,0,2,0,0,0,0,0,215262
2010-05-07 06:00:00,0,0,0,4,0,4,0,8,0,0,0,1,0,2,0,0,0,11,296697
2010-05-07 07:00:00,0,0,0,15,0,3,0,15,3,0,1,0,0,0,1,0,0,2,528447
2010-05-07 08:00:00,0,4,0,16,0,4,0,17,15,0,6,0,0,1,2,0,0,9,770010
2010-05-07 09:00:00,0,8,0,25,3,2,0,15,10,3,10,0,7,1,0,0,8,13,847513
2010-05-07 10:00:00,1,4,0,13,0,2,0,17,6,0,11,0,5,0,4,0,2,4,939808
2010-05-07 11:00:00,1,3,0,13,2,4,0,19,8,0,6,0,3,0,1,0,0,7,767909
2010-05-07 12:00:00,0,1,0,17,3,8,0,19,5,0,5,0,5,1,3,0,1,6,819366
2010-05-07 13:00:00,1,4,0,19,2,9,0,15,7,0,9,0,2,2,4,0,4,8,871059
2010-05-07 14:00:00,0,2,0,40,0,8,0,17,5,0,3,0,8,1,1,0,4,15,798692
2010-05-07 15:00:00,2,0,0,22,1,7,0,6,2,0,10,0,7,0,2,0,2,4,764660
2010-05-07 16:00:00,1,1,0,10,2,5,0,12,3,3,7,0,2,0,1,0,0,9,723710
2010-05-07 17:00:00,0,3,0,10,1,7,0,12,8,0,7,0,6,0,1,0,3,12,704513
2010-05-07 18:00:00,0,2,0,15,5,2,0,22,4,0,5,0,7,1,0,0,23,7,684080
2010-05-07 19:00:00,1,0,0,20,3,5,0,17,7,0,3,0,3,0,2,0,8,2,684322
2010-05-07 20:00:00,0,4,0,20,5,6,0,15,2,0,5,0,4,0,3,0,1,9,721656
2010-05-07 21:00:00,1,1,0,14,1,4,0,10,6,0,1,0,2,0,0,0,3,9,748704
2010-05-07 22:00:00,0,2,0,7,0,3,0,6,0,0,4,0,0,1,0,0,1,11,726812
2010-05-07 23:00:00,1,1,0,8,1,3,0,6,0,0,2,0,4,0,0,0,0,5,611526
2010-05-08 00:00:00,0,0,0,9,0,2,0,12,4,0,2,0,1,0,1,0,0,1,444682
2010-05-08 01:00:00,1,1,0,10,0,9,0,8,1,0,6,0,1,0,0,0,0,2,369000
2010-05-08 02:00:00,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2,277342
2010-05-08 03:00:00,2,0,0,5,0,3,0,1,0,0,1,0,0,0,0,0,0,2,249679
2010-05-08 04:00:00,0,2,0,4,0,1,0,1,1,0,0,0,0,0,0,0,2,1,232900
2010-05-08 05:00:00,1,0,0,13,0,1,0,8,0,1,2,0,0,0,2,0,0,1,228863
2010-05-08 06:00:00,0,0,0,9,0,0,0,1,1,1,0,0,0,0,0,0,2,3,258420
2010-05-08 07:00:00,0,1,0,14,0,1,0,6,0,0,2,0,2,0,0,0,2,5,367499
2010-05-08 08:00:00,1,0,0,15,0,2,0,19,5,0,2,0,2,0,0,0,2,8,558900
2010-05-08 09:00:00,0,6,0,16,0,9,0,13,2,0,7,0,2,1,2,0,3,7,779373
2010-05-08 10:00:00,1,1,0,15,2,7,0,8,8,2,8,0,8,1,1,0,1,8,926570
2010-05-08 11:00:00,0,0,0,10,3,6,0,11,6,0,9,1,2,0,0,0,2,8,932363
2010-05-08 12:00:00,0,2,0,11,0,8,0,21,7,0,2,0,2,0,0,0,1,13,898956
2010-05-08 13:00:00,0,5,0,16,1,5,0,11,3,0,6,0,5,0,2,0,0,7,942434
2010-05-08 14:00:00,1,2,0,22,2,4,0,17,2,0,2,0,1,1,4,0,0,2,909933
2010-05-08 15:00:00,0,2,0,15,4,5,0,23,5,0,2,0,3,0,0,0,5,11,836513
2010-05-08 16:00:00,2,1,0,23,0,4,0,9,3,1,5,0,1,0,1,0,2,6,834608
2010-05-08 17:00:00,0,0,0,25,1,8,0,18,1,0,6,0,1,0,5,0,3,4,850306
2010-05-08 18:00:00,1,0,0,17,0,7,0,10,0,0,1,0,4,1,3,0,3,2,831761
2010-05-08 19:00:00,1,0,0,9,0,5,0,14,3,0,10,0,2,1,1,0,0,12,775524
2010-05-08 20:00:00,0,4,0,11,0,5,0,10,3,0,9,0,2,0,0,0,1,15,783545
2010-05-08 21:00:00,1,1,0,11,0,2,0,16,2,0,1,0,2,0,1,0,1,5,847788
2010-05-08 22:00:00,0,0,0,5,0,2,0,6,0,0,4,0,0,0,2,0,0,7,793245
2010-05-08 23:00:00,2,1,0,15,0,0,0,18,1,0,1,0,1,0,2,0,0,3,690517
2010-05-09 00:00:00,0,0,0,6,2,0,0,8,2,0,0,0,2,0,0,0,0,12,552988
2010-05-09 01:00:00,0,0,0,6,0,1,0,6,0,0,4,0,0,0,0,0,2,8,422368
2010-05-09 02:00:00,0,1,0,5,0,3,0,5,0,0,1,0,1,0,0,0,0,2,339257
2010-05-09 03:00:00,0,2,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,2,279665
2010-05-09 04:00:00,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,277060
2010-05-09 05:00:00,0,0,0,0,0,4,0,7,1,0,3,0,0,0,1,0,0,0,256526
2010-05-09 06:00:00,0,1,0,3,1,0,0,5,2,0,1,0,0,0,0,0,1,1,265512
2010-05-09 07:00:00,0,2,0,9,0,6,0,9,1,0,2,0,2,0,0,0,0,5,383865
2010-05-09 08:00:00,1,0,0,7,0,4,0,25,2,0,1,0,0,1,1,0,0,7,599799
2010-05-09 09:00:00,1,1,0,9,0,3,0,13,2,2,5,1,3,0,1,0,3,9,873453
2010-05-09 10:00:00,1,2,0,9,3,1,0,8,7,1,8,0,2,1,1,0,1,6,1018797
2010-05-09 11:00:00,0,2,0,18,3,10,0,17,2,2,6,0,1,0,1,0,4,11,978611
2010-05-09 12:00:00,0,5,0,31,3,5,0,13,3,1,8,0,2,0,1,0,0,12,928000
2010-05-09 13:00:00,0,2,0,15,1,8,0,16,7,0,5,1,2,0,4,0,1,14,994787
2010-05-09 14:00:00,1,2,0,16,0,3,0,14,4,0,5,0,5,1,1,0,5,5,1030751
2010-05-09 15:00:00,0,3,0,20,1,7,0,25,2,0,3,0,4,0,2,0,4,17,990169
2010-05-09 16:00:00,0,5,0,18,0,7,0,13,6,0,11,0,0,0,1,0,4,7,959726
2010-05-09 17:00:00,0,2,0,17,3,8,0,18,2,1,11,0,2,1,2,0,2,9,962757
2010-05-09 18:00:00,0,0,0,19,1,2,0,21,3,0,7,0,9,0,0,0,2,2,889793
2010-05-09 19:00:00,2,2,0,11,0,10,0,18,3,0,2,1,2,0,1,0,1,5,847759
2010-05-09 20:00:00,0,9,0,18,1,7,0,10,3,0,5,0,2,1,1,0,0,11,831641
2010-05-09 21:00:00,0,1,0,8,4,8,0,18,3,1,6,0,5,1,4,0,2,4,835254
2010-05-09 22:00:00,1,2,0,6,0,4,0,7,3,0,4,0,1,0,1,0,0,11,763100
2010-05-09 23:00:00,0,0,0,9,5,1,0,9,0,0,2,0,5,0,1,0,3,7,619641
2010-05-10 00:00:00,2,0,0,6,0,3,0,9,2,0,1,0,4,0,0,0,1,9,467971
2010-05-10 01:00:00,0,0,0,7,1,2,0,5,0,0,1,0,2,1,3,0,1,3,368844
2010-05-10 02:00:00,0,0,0,7,0,1,0,3,6,1,2,0,1,0,0,0,2,7,310302
2010-05-10 03:00:00,0,2,0,3,0,1,0,3,0,0,1,0,1,0,0,0,0,7,259377
2010-05-10 04:00:00,0,2,0,7,0,3,0,4,0,0,1,0,0,0,0,0,0,2,233581
2010-05-10 05:00:00,0,0,0,7,1,0,0,3,1,0,2,1,0,0,1,0,2,1,250037
2010-05-10 06:00:00,0,2,0,2,1,1,0,3,1,0,1,0,1,0,1,0,1,3,337979
2010-05-10 07:00:00,0,1,0,19,0,4,0,14,1,0,2,0,2,1,2,0,0,6,509573
2010-05-10 08:00:00,0,9,0,12,1,2,0,21,8,0,15,0,1,0,2,0,2,10,776498
2010-05-10 09:00:00,0,2,0,12,0,8,0,18,9,0,8,0,12,0,0,0,2,13,865626
2010-05-10 10:00:00,0,4,0,7,0,14,0,14,8,0,7,0,0,0,6,0,0,10,963096
2010-05-10 11:00:00,0,10,0,6,0,5,0,11,3,0,8,0,15,0,2,0,4,7,799984
2010-05-10 12:00:00,1,5,0,18,2,4,0,19,5,0,5,0,10,1,1,0,2,6,848727
2010-05-10 13:00:00,1,4,0,23,1,4,0,19,8,1,7,0,5,0,0,0,2,4,853589
2010-05-10 14:00:00,0,3,0,9,3,10,0,15,5,0,8,1,5,0,1,0,0,5,783470
2010-05-10 15:00:00,1,2,0,8,0,6,0,15,10,0,6,0,5,1,1,0,6,12,768678
2010-05-10 16:00:00,0,9,0,12,1,6,0,10,4,0,14,0,6,1,2,0,3,6,781551
2010-05-10 17:00:00,1,1,0,11,1,8,0,9,3,0,5,0,2,0,2,0,3,5,802665
2010-05-10 18:00:00,0,3,0,17,3,12,0,8,10,0,5,0,3,0,1,0,6,10,740454
2010-05-10 19:00:00,0,1,0,21,1,6,0,12,3,0,4,0,2,0,2,0,1,14,717797
2010-05-10 20:00:00,1,7,0,16,0,11,0,14,3,0,3,0,2,0,7,0,3,9,733963
2010-05-10 21:00:00,2,1,0,12,2,8,0,10,5,0,5,0,2,0,1,0,0,10,738837
2010-05-10 22:00:00,0,2,0,10,0,1,0,8,2,0,10,0,3,0,1,0,0,9,653636
2010-05-10 23:00:00,0,2,0,12,1,4,0,7,4,0,4,0,5,0,4,0,2,5,536227
2010-05-11 00:00:00,0,3,0,10,1,4,0,7,2,0,3,0,7,0,1,0,1,4,428930
2010-05-11 01:00:00,0,0,0,7,0,2,0,6,2,0,0,2,2,0,0,0,0,4,353280
2010-05-11 02:00:00,1,0,0,1,0,0,0,3,1,1,1,0,1,0,0,0,0,4,282798
2010-05-11 03:00:00,0,1,0,2,0,1,0,9,2,0,0,0,2,0,0,0,2,3,242275
2010-05-11 04:00:00,0,1,0,0,0,0,0,6,1,0,0,1,2,0,0,0,1,2,219393
2010-05-11 05:00:00,0,0,0,4,2,2,0,5,0,0,0,0,0,0,0,0,0,2,237935
2010-05-11 06:00:00,0,1,0,4,0,1,0,6,0,0,2,0,1,0,0,0,2,4,308495
2010-05-11 07:00:00,1,3,0,11,1,4,0,10,7,0,7,0,2,0,1,0,1,8,517419
2010-05-11 08:00:00,0,6,0,7,1,7,0,20,2,0,10,0,5,0,1,0,1,7,773952
2010-05-11 09:00:00,2,0,0,7,3,4,0,23,3,0,8,1,3,1,2,0,1,7,844986
2010-05-11 10:00:00,0,5,0,14,2,10,0,15,5,0,5,0,10,0,5,0,3,11,930435
2010-05-11 11:00:00,0,0,0,7,1,3,0,13,7,0,4,0,6,0,1,0,0,8,759769
2010-05-11 12:00:00,0,9,0,9,1,11,0,24,1,0,7,0,5,1,5,0,1,8,811777
2010-05-11 13:00:00,0,2,0,17,1,7,0,18,5,1,7,0,5,0,1,0,2,6,835069
2010-05-11 14:00:00,2,4,0,12,0,5,0,21,11,0,8,0,10,0,1,0,3,9,773754
2010-05-11 15:00:00,2,1,0,11,0,9,0,13,6,0,5,0,5,0,2,0,0,5,766337
2010-05-11 16:00:00,0,1,0,6,2,9,0,10,4,0,8,0,4,0,1,0,2,4,764422
2010-05-11 17:00:00,0,3,0,5,2,5,0,11,11,1,13,2,5,1,0,0,3,12,815684
2010-05-11 18:00:00,3,1,0,10,2,3,0,9,7,0,8,0,5,1,0,0,0,7,706795
2010-05-11 19:00:00,0,1,0,8,0,6,0,14,8,1,3,0,6,0,1,0,0,6,695217
