timestamp,th-%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%89%E0%B8%B5%E0%B8%94%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%94%E0%B8%B3,th-%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%81,th-%E0%B8%9B%E0%B8%A7%E0%B8%94%E0%B8%A8%E0%B8%B5%E0%B8%A3%E0%B8%A9%E0%B8%B0,th-%E0%B8%9B%E0%B8%A7%E0%B8%94%E0%B9%83%E0%B8%99%E0%B8%82%E0%B9%89%E0%B8%AD,th-%E0%B8%9C%E0%B8%B7%E0%B9%88%E0%B8%99,th-%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B9%80%E0%B8%8B%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%AD%E0%B8%A5,th-%E0%B8%A2%E0%B8%B2%E0%B8%86%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%A1%E0%B8%A5%E0%B8%87,th-%E0%B8%A2%E0%B8%B2%E0%B8%95%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%84%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%AA,th-%E0%B8%A2%E0%B8%B8%E0%B8%87,th-%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%A7%E0%B8%A1,th-%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%AD%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%AA%E0%B8%9A,th-%E0%B8%AD%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%B1%E0%B8%99,th-%E0%B9%80%E0%B8%81%E0%B8%A5%E0%B9%87%E0%B8%94%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%A,th-%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%AD%E0%B8%AD%E0%B8%81,th-%E0%B9%82%E0%B8%A3%E0%B8%84%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%95%E0%B8%B1%E0%B8%9A,th-%E0%B9%84%E0%B8%82%E0%B9%89,th-combined,th
4/13/13 15:00,0,0,1,1,0,8,0,0,0,0,1,0,0,0,0,0,8,73951
4/13/13 16:00,0,0,1,0,0,1,0,1,4,1,0,0,0,0,0,1,12,70330
4/13/13 17:00,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,6,63510
4/13/13 18:00,0,2,0,0,1,2,0,0,1,0,1,0,0,0,0,0,2,44554
4/13/13 19:00,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,34840
4/13/13 20:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,27285
4/13/13 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,21244
4/13/13 22:00,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,17160
4/13/13 23:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,15070
4/14/13 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20159
4/14/13 1:00,0,3,1,0,0,2,0,0,1,0,0,0,0,0,0,0,2,29303
4/14/13 2:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,34477
4/14/13 3:00,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,4,44559
4/14/13 4:00,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,5,52508
4/14/13 5:00,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,8,54629
4/14/13 6:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,57246
4/14/13 7:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,58513
4/14/13 8:00,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,8,62827
4/14/13 9:00,0,4,0,0,0,4,1,0,1,0,0,0,0,0,0,1,8,56921
4/14/13 10:00,1,0,0,0,1,4,1,1,1,0,0,0,0,0,0,0,6,58329
4/14/13 11:00,0,0,0,0,1,3,0,0,1,0,0,0,0,1,0,0,6,52474
4/14/13 12:00,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,10,53330
4/14/13 13:00,0,0,3,0,0,3,2,1,0,0,0,0,0,1,0,0,4,62531
4/14/13 14:00,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,7,75932
4/14/13 15:00,0,2,0,0,0,8,0,0,3,0,0,0,0,0,0,0,3,76363
4/14/13 16:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,69164
4/14/13 17:00,0,2,1,0,0,4,0,0,3,0,0,1,0,0,0,0,10,55465
4/14/13 18:00,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,44213
4/14/13 19:00,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,32711
4/14/13 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25190
4/14/13 21:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,18163
4/14/13 22:00,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15356
4/14/13 23:00,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,14871
4/15/13 0:00,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,17547
4/15/13 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24243
4/15/13 2:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,44235
4/15/13 3:00,0,1,0,0,0,0,2,4,1,0,0,2,0,0,1,0,4,49277
4/15/13 4:00,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,7,62404
4/15/13 5:00,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,1,3,69596
4/15/13 6:00,1,0,0,0,1,2,0,2,2,0,0,2,0,0,0,0,8,60004
4/15/13 7:00,0,0,1,0,0,1,1,1,5,0,0,1,0,0,0,0,10,61794
4/15/13 8:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,63790
4/15/13 9:00,0,1,0,0,0,4,0,3,1,0,0,1,0,0,0,0,4,64087
4/15/13 10:00,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,67140
4/15/13 11:00,1,4,1,0,0,2,1,0,0,1,0,1,0,0,0,1,6,67481
4/15/13 12:00,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,61805
4/15/13 13:00,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,7,68409
4/15/13 14:00,0,2,2,0,0,2,0,0,1,1,0,1,0,1,0,0,12,85563
4/15/13 15:00,1,4,0,0,0,2,1,0,0,1,1,2,0,0,0,0,4,84845
4/15/13 16:00,0,5,0,0,1,3,1,0,1,0,0,1,0,0,0,0,6,77909
4/15/13 17:00,0,0,0,0,0,9,0,0,2,0,0,1,0,0,0,0,4,64791
4/15/13 18:00,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,4,49859
4/15/13 19:00,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,2,4,36999
4/15/13 20:00,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,27403
4/15/13 21:00,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,23745
4/15/13 22:00,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,18853
4/15/13 23:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17077
4/16/13 0:00,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,18872
4/16/13 1:00,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,26626
4/16/13 2:00,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4,43373
4/16/13 3:00,0,2,0,0,0,4,0,0,1,0,0,0,0,1,0,0,4,54422
4/16/13 4:00,0,3,0,0,0,4,1,0,2,0,0,0,0,0,0,0,20,69932
4/16/13 5:00,0,3,0,0,0,5,1,1,1,0,0,1,0,0,1,1,11,75638
4/16/13 6:00,0,2,0,0,0,7,0,1,0,0,0,1,0,0,0,0,13,78974
4/16/13 7:00,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,78047
4/16/13 8:00,0,3,0,0,0,4,2,6,4,0,0,0,0,0,0,0,4,79466
4/16/13 9:00,1,5,0,0,0,9,0,4,4,0,0,0,0,0,0,0,6,79256
4/16/13 10:00,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,1,5,77646
4/16/13 11:00,0,2,0,1,0,2,2,0,1,1,0,1,0,0,1,0,10,72943
4/16/13 12:00,0,1,0,1,0,3,0,0,3,0,1,0,0,0,0,0,2,68727
4/16/13 13:00,0,2,1,0,0,2,2,2,3,0,0,0,0,0,0,1,7,82186
4/16/13 14:00,0,0,1,0,0,5,0,0,6,0,0,2,0,0,0,0,14,95800
4/16/13 15:00,0,2,0,1,0,4,0,0,2,1,0,0,0,1,0,0,6,90231
4/16/13 16:00,0,0,0,0,0,6,0,3,2,0,0,1,0,0,0,1,5,80612
4/16/13 17:00,0,1,1,0,0,4,0,1,7,0,1,0,0,0,0,0,9,70171
4/16/13 18:00,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,49706
4/16/13 19:00,0,1,1,0,0,2,0,0,2,0,3,0,0,0,0,1,2,37756
4/16/13 20:00,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,26788
4/16/13 21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20817
4/16/13 22:00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,17979
4/16/13 23:00,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,16351
4/17/13 0:00,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18911
4/17/13 1:00,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,26348
4/17/13 2:00,0,1,1,0,0,7,0,2,1,0,0,1,0,0,1,0,9,44721
4/17/13 3:00,0,2,0,0,1,2,2,0,2,0,0,1,0,0,0,0,14,73890
4/17/13 4:00,0,0,1,0,0,5,1,2,5,0,0,0,0,0,0,0,22,95895
4/17/13 5:00,0,1,1,0,0,3,1,4,1,0,0,0,0,0,0,0,26,102143
4/17/13 6:00,0,1,1,0,0,5,1,1,2,0,0,0,0,0,0,1,22,93272
4/17/13 7:00,0,1,0,0,0,3,1,1,7,0,0,0,0,0,0,1,17,102055
4/17/13 8:00,0,2,0,0,0,5,1,3,2,0,0,2,0,0,0,0,12,106258
4/17/13 9:00,0,0,1,0,0,6,1,0,4,0,1,1,0,0,0,1,19,106483
4/17/13 10:00,0,2,2,0,0,7,1,0,2,0,0,2,0,0,0,0,11,101246
4/17/13 11:00,0,5,1,0,0,5,1,2,3,0,0,0,0,1,0,0,7,84564
4/17/13 12:00,0,5,1,0,0,6,0,0,0,0,0,1,0,0,0,0,13,77706
4/17/13 13:00,1,3,1,0,0,4,4,2,6,0,0,4,0,0,1,0,10,86435
4/17/13 14:00,0,2,0,0,0,2,0,4,0,0,0,1,0,0,0,0,20,95130
4/17/13 15:00,0,4,0,0,0,7,0,0,3,0,0,0,0,0,0,0,16,98093
4/17/13 16:00,1,6,4,0,0,2,0,1,3,0,0,0,0,1,0,0,11,84517
4/17/13 17:00,1,5,0,0,0,3,1,1,4,0,0,0,0,0,0,0,4,67412
4/17/13 18:00,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,48800
4/17/13 19:00,0,3,0,1,0,1,0,2,1,0,0,1,0,0,1,1,9,36095
4/17/13 20:00,0,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,28648
4/17/13 21:00,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19649
4/17/13 22:00,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,15469
4/17/13 23:00,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,15988
4/18/13 0:00,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,6,17905
4/18/13 1:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,26219
4/18/13 2:00,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,4,44961
4/18/13 3:00,0,1,1,0,0,3,0,1,7,0,0,1,0,0,0,0,11,75498
4/18/13 4:00,0,0,4,0,0,0,1,2,1,0,0,1,0,0,0,2,14,92263
4/18/13 5:00,0,0,4,0,0,4,0,0,5,0,0,2,0,0,0,0,19,99201
4/18/13 6:00,0,2,1,0,0,4,0,0,1,0,0,0,0,0,0,1,10,94216
4/18/13 7:00,0,0,0,0,0,6,0,1,6,0,0,0,0,0,0,0,16,103559
4/18/13 8:00,0,2,1,0,0,1,1,1,3,2,0,0,0,0,1,0,25,108237
4/18/13 9:00,0,8,1,0,0,5,1,0,3,0,0,0,0,0,0,0,30,107549
4/18/13 10:00,1,5,0,0,0,5,3,1,9,0,0,0,0,0,0,0,12,106671
4/18/13 11:00,0,2,0,0,0,3,0,2,1,1,0,1,0,0,1,0,13,84617
4/18/13 12:00,0,0,1,0,0,6,2,0,2,0,0,1,0,0,0,0,8,75390
4/18/13 13:00,0,3,1,0,0,14,0,1,0,0,0,1,0,0,1,0,18,82983
4/18/13 14:00,0,2,1,0,0,10,0,0,2,0,0,1,0,0,2,1,8,95178
4/18/13 15:00,0,2,5,0,0,7,0,1,0,0,0,0,0,2,0,0,17,98128
4/18/13 16:00,0,5,1,0,0,5,0,1,3,0,0,0,0,0,0,1,16,86884
4/18/13 17:00,0,6,1,0,1,1,0,2,0,0,0,2,0,0,1,0,3,67780
4/18/13 18:00,0,1,0,0,0,5,0,0,2,0,0,0,0,0,0,0,9,49639
4/18/13 19:00,0,2,2,0,1,2,0,1,0,2,0,1,0,0,0,3,2,42953
4/18/13 20:00,0,1,1,0,0,5,0,0,1,0,1,0,0,0,0,0,1,27259
4/18/13 21:00,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,20473
4/18/13 22:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17561
4/18/13 23:00,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17081
4/19/13 0:00,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20907
4/19/13 1:00,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,4,32042
4/19/13 2:00,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,10,51120
4/19/13 3:00,0,4,0,0,0,4,1,1,0,0,0,0,0,0,0,0,29,78542
4/19/13 4:00,0,4,3,0,0,6,0,1,1,1,0,3,0,0,1,2,21,95251
4/19/13 5:00,1,4,1,0,0,8,0,2,5,0,0,2,0,0,0,1,38,105124
4/19/13 6:00,0,0,1,0,0,2,0,0,1,0,1,0,0,0,1,0,16,89755
4/19/13 7:00,0,8,1,0,0,7,0,0,1,0,1,0,0,0,0,1,17,100545
4/19/13 8:00,0,0,0,0,1,3,0,4,1,0,0,0,0,0,0,0,32,111348
4/19/13 9:00,0,2,2,0,0,8,0,6,5,0,0,0,0,0,0,1,26,110639
4/19/13 10:00,0,7,3,0,0,3,1,1,2,3,0,0,0,1,0,0,20,101292
4/19/13 11:00,1,2,1,0,0,2,1,3,1,0,0,0,0,1,0,0,12,83273
4/19/13 12:00,0,0,1,0,0,1,0,1,3,1,0,1,0,0,0,0,6,71190
4/19/13 13:00,0,4,1,0,0,2,0,0,3,0,0,0,0,0,0,0,3,80194
4/19/13 14:00,0,2,2,0,1,1,1,1,1,2,0,0,0,0,0,2,6,91043
4/19/13 15:00,0,1,0,0,0,8,0,3,2,0,0,0,0,0,1,0,12,92955
4/19/13 16:00,0,2,1,0,0,3,1,5,0,0,1,1,0,0,0,0,10,89396
4/19/13 17:00,1,3,0,0,0,2,1,0,1,0,0,1,0,0,0,0,10,73267
4/19/13 18:00,0,1,0,0,0,7,1,1,2,0,0,0,0,0,0,0,3,54048
4/19/13 19:00,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,5,36513
4/19/13 20:00,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,27402
4/19/13 21:00,0,1,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,18895
4/19/13 22:00,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,2,16046
4/19/13 23:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15633
4/20/13 0:00,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,25768
4/20/13 1:00,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,31857
4/20/13 2:00,0,1,0,0,0,0,1,3,2,0,0,0,0,0,0,0,3,49142
4/20/13 3:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,66155
4/20/13 4:00,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,73515
4/20/13 5:00,0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,7,82511
4/20/13 6:00,0,1,4,0,0,5,2,1,1,0,0,1,0,0,1,2,2,85180
4/20/13 7:00,0,2,1,0,0,17,0,1,4,0,0,0,0,0,1,0,11,82726
4/20/13 8:00,1,1,2,0,0,4,2,1,2,0,0,3,0,0,0,1,6,87055
4/20/13 9:00,0,1,1,0,2,3,2,0,2,0,0,1,0,0,1,0,10,93898
4/20/13 10:00,0,0,1,0,0,6,2,3,1,1,0,1,0,0,0,0,4,88803
4/20/13 11:00,0,1,2,0,0,4,0,2,0,0,0,0,0,1,1,1,1,75495
4/20/13 12:00,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,68874
4/20/13 13:00,0,3,0,0,0,6,1,5,2,0,0,1,0,0,0,0,11,79651
4/20/13 14:00,0,1,3,1,0,1,0,2,0,0,0,0,0,0,0,2,12,86963
4/20/13 15:00,0,5,1,0,0,2,0,2,1,0,0,0,0,0,0,0,9,88297
4/20/13 16:00,0,2,0,0,0,3,0,1,2,1,0,1,0,0,0,0,10,86422
4/20/13 17:00,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,72859
4/20/13 18:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,52341
4/20/13 19:00,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,2,41266
4/20/13 20:00,0,1,0,0,1,1,0,0,2,0,0,1,0,0,0,0,5,27591
4/20/13 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20759
4/20/13 22:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17735
4/20/13 23:00,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,3,15191
4/21/13 0:00,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17501
4/21/13 1:00,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5,27770
4/21/13 2:00,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,6,41803
4/21/13 3:00,0,0,0,0,0,2,1,2,1,0,0,0,0,2,0,0,7,57719
4/21/13 4:00,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,6,73493
4/21/13 5:00,0,1,0,0,0,4,2,3,1,0,0,0,0,1,1,1,11,81570
4/21/13 6:00,0,4,0,0,0,6,0,0,4,0,1,1,0,1,0,0,13,82633
4/21/13 7:00,0,0,3,0,0,4,2,0,3,0,0,0,0,2,0,0,10,82852
4/21/13 8:00,0,1,1,0,0,4,1,1,0,0,0,0,0,0,2,0,6,84160
4/21/13 9:00,0,3,3,0,0,4,2,0,4,0,0,1,0,0,0,0,4,85767
4/21/13 10:00,0,4,1,0,0,3,0,0,3,0,0,0,0,0,1,1,8,76870
4/21/13 11:00,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,5,74506
4/21/13 12:00,0,0,0,0,0,5,0,0,3,0,0,2,0,1,0,0,12,70264
4/21/13 13:00,0,2,0,0,0,8,1,0,4,1,1,1,0,0,1,0,3,85197
4/21/13 14:00,0,4,0,0,0,11,3,2,1,0,0,1,0,0,2,0,6,95473
4/21/13 15:00,0,3,1,0,0,4,1,4,1,0,0,0,0,0,1,1,12,95657
4/21/13 16:00,0,5,0,0,0,2,0,2,3,2,0,1,0,0,0,2,10,87339
4/21/13 17:00,0,2,0,0,0,2,1,0,2,0,0,0,0,0,0,0,8,85297
4/21/13 18:00,0,1,0,0,0,5,0,1,1,0,0,2,0,0,0,0,2,55173
4/21/13 19:00,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,36870
4/21/13 20:00,0,3,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,27333
4/21/13 21:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,21611
4/21/13 22:00,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,19394
4/21/13 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17090
4/22/13 0:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19598
4/22/13 1:00,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,29740
4/22/13 2:00,0,2,0,0,0,3,0,2,1,0,0,0,0,0,2,1,8,48220
4/22/13 3:00,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,19,74348
4/22/13 4:00,0,1,0,0,0,1,2,3,1,0,1,2,0,0,0,0,16,93248
4/22/13 5:00,0,3,1,0,0,2,1,1,2,0,0,0,0,0,0,0,20,98953
4/22/13 6:00,1,0,0,0,0,4,2,1,0,3,0,0,0,0,1,0,4,98721
4/22/13 7:00,0,0,0,0,0,7,0,5,7,0,1,1,0,1,1,0,29,104087
4/22/13 8:00,0,1,1,0,0,5,5,7,1,1,0,2,0,0,1,3,17,110763
4/22/13 9:00,0,2,0,0,0,3,5,3,1,0,0,0,0,1,0,1,27,115465
4/22/13 10:00,0,5,2,0,0,6,1,0,1,0,0,2,0,0,0,0,19,108541
4/22/13 11:00,0,2,1,0,0,6,1,0,1,0,0,1,0,0,0,1,8,91320
4/22/13 12:00,0,4,0,0,0,10,1,1,0,0,0,0,0,0,3,0,6,79666
4/22/13 13:00,0,4,1,0,0,3,1,0,1,0,0,1,0,0,0,0,16,87994
4/22/13 14:00,0,2,3,0,0,4,0,0,0,1,0,0,0,0,0,1,10,98958
4/22/13 15:00,0,7,3,0,0,9,2,5,2,0,0,1,0,0,1,1,15,100830
4/22/13 16:00,0,2,0,0,0,6,5,4,0,0,1,1,0,0,0,0,5,90539
4/22/13 17:00,0,2,0,0,2,3,1,1,2,0,0,1,0,0,1,0,5,74195
4/22/13 18:00,0,4,0,0,0,0,0,0,3,0,0,1,0,0,3,0,11,50962
4/22/13 19:00,0,4,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,37001
4/22/13 20:00,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,28602
4/22/13 21:00,0,0,3,0,1,0,0,1,0,0,0,2,0,0,0,1,1,21082
4/22/13 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17013
4/22/13 23:00,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18234
4/23/13 0:00,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,17273
4/23/13 1:00,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,25278
4/23/13 2:00,1,3,0,0,0,1,0,2,0,0,0,2,0,1,0,0,7,53562
4/23/13 3:00,0,2,0,0,0,3,2,2,1,0,1,0,0,0,3,0,13,78806
4/23/13 4:00,0,1,2,0,0,8,1,2,4,1,0,0,0,0,0,0,18,88965
4/23/13 5:00,0,0,3,0,0,7,0,0,4,0,0,0,0,0,0,6,18,98987
4/23/13 6:00,0,3,0,0,0,6,0,0,1,0,0,2,0,0,0,0,9,91976
4/23/13 7:00,0,1,0,0,0,3,1,2,2,0,1,0,0,0,0,1,9,99675
4/23/13 8:00,0,2,1,0,0,5,0,0,3,0,2,1,0,0,0,1,6,104274
4/23/13 9:00,0,1,2,0,0,5,2,0,6,1,1,0,0,0,1,0,12,115690
4/23/13 10:00,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,11,102181
4/23/13 11:00,0,6,0,0,0,1,0,0,0,0,0,4,0,0,1,0,13,85398
4/23/13 12:00,0,1,0,0,0,3,0,1,0,1,0,0,0,0,0,1,2,79875
4/23/13 13:00,0,2,1,0,0,6,0,4,3,0,0,0,0,0,2,0,12,86162
4/23/13 14:00,1,0,0,0,0,5,0,2,2,1,1,0,0,0,0,1,10,99751
4/23/13 15:00,0,2,1,2,0,7,0,1,0,0,0,0,0,0,0,0,12,99222
4/23/13 16:00,0,2,0,0,0,4,1,2,1,1,0,1,0,0,4,0,20,87486
4/23/13 17:00,0,1,3,0,1,7,3,3,5,1,0,2,0,0,0,0,9,70416
4/23/13 18:00,1,3,0,0,0,2,1,0,0,0,0,0,0,0,2,0,6,53811
4/23/13 19:00,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,34977
4/23/13 20:00,0,1,1,0,0,0,0,1,2,0,0,2,0,0,0,0,4,24986
4/23/13 21:00,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18692
4/23/13 22:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,16009
4/23/13 23:00,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,18376
4/24/13 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,19134
4/24/13 1:00,0,4,1,0,0,2,0,1,1,0,0,0,0,0,0,0,2,31151
4/24/13 2:00,0,0,1,0,0,5,1,1,1,0,0,0,0,0,1,0,2,47337
4/24/13 3:00,0,4,2,0,0,6,1,4,0,0,0,0,0,0,1,1,10,78823
4/24/13 4:00,0,1,0,0,1,4,3,1,1,0,0,0,0,0,0,1,17,92491
4/24/13 5:00,0,2,3,0,0,10,1,0,3,1,0,0,0,0,0,0,21,98151
4/24/13 6:00,0,2,2,0,0,0,3,0,3,1,0,0,0,0,0,0,10,93705
4/24/13 7:00,0,4,0,0,1,7,2,2,2,0,0,0,0,0,0,2,12,104112
4/24/13 8:00,1,3,1,0,0,6,0,16,1,0,1,0,0,0,0,0,24,108960
4/24/13 9:00,0,4,3,0,0,4,6,2,0,0,0,0,0,0,0,0,13,114474
4/24/13 10:00,0,0,3,0,0,6,0,0,2,0,0,3,0,0,1,0,12,113476
4/24/13 11:00,0,5,0,0,1,5,0,1,1,0,0,0,0,0,0,1,3,90853
4/24/13 12:00,0,1,1,0,0,0,1,1,3,0,1,0,0,0,1,0,13,87672
4/24/13 13:00,1,8,2,0,0,6,0,0,2,0,0,0,0,0,1,0,8,87233
4/24/13 14:00,0,0,2,0,0,2,4,2,2,0,3,1,0,0,2,1,7,98616
4/24/13 15:00,0,3,4,0,0,7,0,1,0,0,0,1,0,0,0,0,12,98816
4/24/13 16:00,1,3,3,0,1,11,0,2,1,1,1,1,0,1,2,1,23,84924
4/24/13 17:00,0,1,0,0,0,4,0,3,6,0,2,0,0,0,1,0,10,69277
4/24/13 18:00,0,3,0,0,0,4,1,1,2,0,0,0,0,0,1,0,6,52825
4/24/13 19:00,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,4,35475
4/24/13 20:00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,24487
