timestamp,pl-%C5%9Awi%C5%84ska_grypa,pl-Amantadyna,pl-B%C3%B3l_g%C5%82owy,pl-Gor%C4%85czka,pl-Grypa,pl-H1N1,pl-H2N2,pl-H5N1,pl-H9N2,pl-Kaszel,pl-Leki_przeciwwirusowe,pl-Mialgia,pl-Nudno%C5%9Bci,pl-Ortomyksowirusy,pl-Oseltamiwir,pl-Paracetamol,pl-Przezi%C4%99bienie,pl-Ptasia_grypa,pl-Rymantadyna,pl-Szczepionka_przeciw_grypie,pl-Wirusowe_zaka%C5%BCenia_przewodu_pokarmowego,pl-Wymioty,pl-Zm%C4%99czenie,pl
2011-06-10 12:00:00,7,4,5,10,15,1,0,1,0,7,1,0,3,5,2,19,4,3,0,0,0,3,4,627583
2011-06-10 13:00:00,5,1,8,11,13,0,0,2,0,1,0,0,3,1,4,20,3,5,0,1,1,10,6,632863
2011-06-10 14:00:00,4,3,5,23,11,2,0,1,0,1,0,1,6,0,1,21,6,1,0,0,1,8,3,612912
2011-06-10 15:00:00,1,1,2,18,7,0,0,1,0,1,0,0,9,0,3,36,4,5,0,0,1,6,7,587580
2011-06-10 16:00:00,4,1,6,12,9,0,0,1,0,9,0,1,2,1,3,27,1,7,0,0,1,16,2,605080
2011-06-10 17:00:00,1,4,6,20,18,0,1,2,0,1,2,1,2,1,2,28,3,10,0,0,2,10,2,651334
2011-06-10 18:00:00,4,3,11,15,4,1,0,0,0,5,1,1,3,2,1,32,2,4,0,0,0,6,2,650893
2011-06-10 19:00:00,8,1,7,16,12,3,0,4,0,3,1,2,10,0,0,33,3,7,1,1,3,14,3,706203
2011-06-10 20:00:00,1,2,7,10,6,0,0,0,0,6,0,0,9,0,0,37,4,2,0,0,0,14,3,767913
2011-06-10 21:00:00,2,3,4,23,17,0,1,1,0,5,1,1,5,0,3,24,5,6,0,0,1,6,6,749214
2011-06-10 22:00:00,3,0,6,6,6,2,1,1,0,8,0,2,5,1,0,21,3,6,0,0,5,17,5,578989
2011-06-10 23:00:00,2,4,1,4,8,1,0,0,0,1,1,0,2,0,1,12,0,2,0,0,0,3,3,335399
2011-06-11 00:00:00,0,0,4,6,2,0,0,0,0,2,0,1,1,1,4,10,3,2,0,0,0,2,0,272097
2011-06-11 01:00:00,0,0,4,6,1,1,0,1,1,2,0,1,2,0,3,2,0,0,0,0,1,5,1,296382
2011-06-11 02:00:00,0,2,2,4,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,5,1,277378
2011-06-11 03:00:00,3,0,0,1,7,1,0,3,0,3,2,1,0,0,1,1,0,3,1,1,0,2,0,308316
2011-06-11 04:00:00,2,0,2,2,2,0,0,1,1,3,0,0,0,0,0,3,2,2,0,0,0,4,0,290409
2011-06-11 05:00:00,0,1,4,3,1,1,0,0,0,2,0,0,2,0,1,5,0,1,0,0,1,4,1,290655
2011-06-11 06:00:00,1,2,7,7,3,1,0,0,1,2,0,1,1,0,0,7,2,2,0,0,0,3,2,361160
2011-06-11 07:00:00,1,0,2,4,5,1,0,2,0,3,0,1,1,1,2,7,1,4,0,0,1,8,1,452927
2011-06-11 08:00:00,0,5,4,4,8,1,0,1,0,0,0,0,4,0,0,13,3,0,0,1,1,4,0,522025
2011-06-11 09:00:00,1,2,4,10,5,3,1,1,2,1,0,0,0,1,2,16,1,5,0,0,0,3,8,548047
2011-06-11 10:00:00,4,2,3,16,6,2,0,5,0,14,1,2,1,0,1,24,1,5,0,0,0,8,5,621782
2011-06-11 11:00:00,0,1,3,13,13,1,0,2,0,4,0,1,2,0,1,19,1,2,0,0,1,8,4,650922
2011-06-11 12:00:00,1,2,5,15,13,3,0,1,0,4,0,1,6,1,1,22,3,3,0,0,1,5,4,658212
2011-06-11 13:00:00,1,1,2,16,7,0,0,2,0,4,0,2,4,1,1,26,4,1,0,0,0,8,2,643563
2011-06-11 14:00:00,3,9,9,12,12,1,0,1,0,4,1,1,7,0,1,32,6,5,1,1,1,11,2,655210
2011-06-11 15:00:00,0,6,2,15,6,1,0,2,0,5,1,0,5,0,0,38,2,8,0,0,0,10,5,652194
2011-06-11 16:00:00,2,3,7,11,4,3,0,0,0,8,1,0,5,0,1,29,4,8,1,0,1,8,7,653868
2011-06-11 17:00:00,3,4,12,21,10,0,0,2,1,3,0,0,4,3,4,21,4,7,0,0,1,11,2,618950
2011-06-11 18:00:00,6,0,9,18,12,2,0,1,0,2,0,2,1,0,4,28,4,6,1,0,0,3,4,614910
2011-06-11 19:00:00,1,1,3,19,12,2,0,2,0,4,2,0,4,0,4,37,2,2,0,0,1,10,3,632127
2011-06-11 20:00:00,6,6,4,27,13,1,0,0,1,4,0,2,9,1,3,29,5,8,1,0,2,10,3,803876
2011-06-11 21:00:00,3,6,10,20,8,3,2,4,0,5,3,1,6,2,4,33,2,1,3,0,9,10,1,789235
2011-06-11 22:00:00,4,3,16,12,15,1,0,2,0,8,1,0,5,2,2,12,7,5,0,0,1,7,4,646209
2011-06-11 23:00:00,0,3,3,10,4,0,1,0,1,1,1,1,4,0,1,22,1,6,0,0,1,8,2,418297
2011-06-12 00:00:00,4,3,0,2,9,2,0,2,0,1,0,0,2,0,4,9,0,2,2,0,0,4,0,350667
2011-06-12 01:00:00,2,0,2,6,1,0,1,3,1,4,1,2,0,0,0,7,1,2,0,0,1,3,0,284936
2011-06-12 02:00:00,0,0,2,4,2,0,0,1,2,1,0,1,3,0,2,0,1,0,0,0,1,10,1,288908
2011-06-12 03:00:00,2,0,2,9,4,3,2,1,2,2,0,1,2,0,0,8,0,4,0,0,0,2,0,271791
2011-06-12 04:00:00,0,0,6,4,4,3,0,1,0,4,4,0,1,1,1,5,0,2,1,0,0,1,2,283374
2011-06-12 05:00:00,1,0,1,0,2,0,0,1,0,2,0,0,0,0,2,8,0,0,1,0,0,0,0,283323
2011-06-12 06:00:00,1,0,2,1,4,1,0,0,0,2,1,1,4,1,2,10,3,2,0,0,1,5,2,313011
2011-06-12 07:00:00,1,3,2,7,5,4,0,0,0,1,0,1,3,0,0,14,4,2,2,0,0,2,1,372033
2011-06-12 08:00:00,2,2,4,5,9,3,0,1,0,1,0,0,2,4,1,17,3,0,0,0,0,7,2,477877
2011-06-12 09:00:00,0,3,4,12,11,2,1,0,0,4,1,1,5,0,1,28,7,1,0,0,0,6,4,597442
2011-06-12 10:00:00,3,2,4,12,10,1,0,0,0,6,2,1,3,1,3,27,2,8,0,0,1,5,4,683174
2011-06-12 11:00:00,5,12,1,13,15,1,0,1,0,5,1,0,5,0,1,22,3,6,1,1,0,11,4,742486
2011-06-12 12:00:00,6,2,1,14,17,2,1,1,0,4,3,1,2,1,2,32,4,5,0,0,0,10,4,756257
2011-06-12 13:00:00,4,1,6,14,14,3,0,1,1,3,0,3,3,0,3,29,5,9,0,0,2,15,4,752998
2011-06-12 14:00:00,6,4,7,12,11,1,0,4,0,4,5,0,3,3,2,35,3,9,1,1,2,4,1,774736
2011-06-12 15:00:00,2,11,10,16,12,0,0,3,1,6,0,2,14,3,3,33,4,6,1,1,0,9,4,762376
2011-06-12 16:00:00,4,6,3,19,19,0,0,1,1,5,1,1,11,2,1,36,5,5,0,1,1,16,2,740311
2011-06-12 17:00:00,9,5,8,22,19,3,1,2,0,3,0,0,10,4,2,35,5,14,1,0,6,14,6,815056
2011-06-12 18:00:00,5,4,4,22,17,0,0,1,0,5,1,1,6,0,2,24,5,4,0,0,2,8,0,797073
2011-06-12 19:00:00,5,2,10,32,13,0,0,0,0,7,2,0,12,0,1,39,4,6,0,0,3,17,7,885582
2011-06-12 20:00:00,6,6,4,28,11,1,0,5,0,9,1,1,2,1,2,40,4,8,0,0,0,12,3,924150
2011-06-12 21:00:00,1,3,2,22,20,1,0,0,0,3,2,4,8,5,1,39,2,9,1,0,1,11,3,851781
2011-06-12 22:00:00,6,6,9,8,9,1,0,0,0,10,4,1,5,3,2,37,1,9,1,0,0,6,2,716343
2011-06-12 23:00:00,1,2,5,6,7,2,0,1,0,5,1,0,5,1,2,23,1,4,0,0,1,3,3,505295
2011-06-13 00:00:00,1,1,2,7,4,4,1,1,0,0,0,0,1,0,1,13,1,2,0,0,0,2,3,388155
2011-06-13 01:00:00,2,2,3,3,3,1,0,0,0,0,0,1,1,0,0,4,0,0,1,0,0,3,2,335653
2011-06-13 02:00:00,2,3,1,2,0,0,0,4,0,3,4,0,1,1,0,1,2,1,2,0,2,0,0,302057
2011-06-13 03:00:00,0,3,1,3,1,2,0,1,2,0,2,0,0,0,2,4,2,0,0,0,0,0,4,324103
2011-06-13 04:00:00,0,2,2,0,3,2,0,2,0,1,0,1,1,0,2,7,0,3,0,0,1,1,0,293697
2011-06-13 05:00:00,0,0,0,1,4,2,0,0,2,1,0,0,1,0,1,4,0,0,0,1,0,5,1,271617
2011-06-13 06:00:00,0,1,3,11,4,0,0,1,2,8,0,0,2,1,0,14,1,1,0,0,0,3,3,408132
2011-06-13 07:00:00,1,2,4,10,11,1,1,5,1,5,0,1,3,0,1,8,12,1,0,0,4,12,0,530639
2011-06-13 08:00:00,0,2,6,13,13,1,0,2,3,10,6,1,5,0,1,19,7,4,0,1,1,6,4,630319
2011-06-13 09:00:00,1,3,4,7,21,2,0,3,1,9,0,0,9,2,3,19,6,3,2,0,1,3,4,628491
2011-06-13 10:00:00,3,11,8,14,13,1,0,6,0,9,2,1,10,1,2,24,3,4,1,1,2,9,5,668935
2011-06-13 11:00:00,3,4,8,11,14,1,1,3,1,5,2,0,1,4,2,29,7,3,1,0,1,4,1,654427
2011-06-13 12:00:00,0,5,7,13,6,1,0,0,0,4,1,1,2,1,0,28,4,2,0,0,1,8,3,697662
2011-06-13 13:00:00,3,3,7,18,13,1,0,2,0,4,3,1,7,0,1,58,4,7,1,0,1,13,0,716934
2011-06-13 14:00:00,3,4,8,17,12,0,0,3,1,6,2,1,5,0,4,76,7,8,1,0,1,6,5,746486
2011-06-13 15:00:00,1,5,6,19,9,1,0,1,2,12,4,0,1,1,2,73,6,3,0,0,2,6,1,694811
2011-06-13 16:00:00,3,2,13,20,7,2,0,0,0,2,6,2,5,6,1,73,1,11,1,0,2,5,2,680706
2011-06-13 17:00:00,1,4,10,25,18,3,0,1,0,1,2,4,5,2,0,47,7,3,0,0,0,5,4,694119
2011-06-13 18:00:00,3,3,13,25,15,0,0,1,0,5,5,1,5,0,2,45,9,5,2,2,4,12,5,729797
2011-06-13 19:00:00,2,9,9,18,10,0,0,0,0,8,4,0,11,5,5,55,5,5,3,0,2,11,3,753600
2011-06-13 20:00:00,3,4,5,23,11,2,1,1,0,9,2,0,8,1,1,64,3,5,1,0,0,9,4,787064
2011-06-13 21:00:00,3,3,3,19,9,0,0,1,0,9,1,1,8,0,1,56,7,2,0,1,3,14,4,773270
2011-06-13 22:00:00,5,2,3,12,6,3,0,1,0,6,0,0,6,1,1,32,2,5,2,2,2,7,2,673474
2011-06-13 23:00:00,5,5,2,4,6,0,0,0,1,3,1,0,2,1,1,12,2,6,0,1,0,3,1,494206
2011-06-14 00:00:00,2,2,2,5,6,3,0,0,0,4,2,0,4,1,1,28,1,3,0,0,1,5,1,348131
2011-06-14 01:00:00,0,5,4,5,6,1,0,0,0,0,0,0,7,0,1,5,0,0,2,0,1,1,0,355882
2011-06-14 02:00:00,0,2,2,0,0,1,0,0,1,3,0,1,1,0,0,8,0,0,0,0,1,1,1,298762
2011-06-14 03:00:00,1,0,1,0,2,3,0,0,0,2,0,0,0,1,0,7,0,2,0,0,0,1,1,283026
2011-06-14 04:00:00,0,4,0,2,3,2,0,0,0,4,0,0,0,0,1,6,0,1,0,0,2,2,3,348171
2011-06-14 05:00:00,1,0,2,2,4,1,0,2,1,0,1,0,1,0,0,7,0,2,2,0,0,1,0,321438
2011-06-14 06:00:00,4,1,2,6,10,4,0,5,0,1,2,3,4,0,1,7,1,3,2,0,0,2,6,390982
2011-06-14 07:00:00,2,0,3,16,8,0,0,0,0,8,2,1,3,1,1,9,4,0,0,0,1,3,3,492665
2011-06-14 08:00:00,4,2,13,6,14,2,0,2,1,7,1,1,4,1,1,17,5,2,0,0,1,7,1,573540
2011-06-14 09:00:00,12,1,8,15,12,4,0,3,3,6,2,0,12,0,0,28,5,8,0,0,1,8,2,605961
2011-06-14 10:00:00,6,2,6,6,4,3,0,3,0,2,3,2,3,1,0,37,2,6,1,0,1,14,2,639032
2011-06-14 11:00:00,4,2,6,9,14,2,1,0,0,3,4,3,2,0,3,28,8,4,1,0,0,6,10,652255
2011-06-14 12:00:00,0,3,4,18,14,0,0,2,0,2,5,4,6,0,2,42,6,9,1,0,3,13,10,679018
2011-06-14 13:00:00,3,3,3,17,7,2,0,0,0,3,5,1,4,3,3,22,3,5,2,0,1,8,6,695716
2011-06-14 14:00:00,2,1,8,18,8,3,0,1,0,6,1,3,5,0,2,31,0,3,1,0,2,15,3,684447
2011-06-14 15:00:00,6,2,7,21,9,0,0,3,1,7,0,3,8,0,4,33,6,2,2,0,2,9,3,675467
2011-06-14 16:00:00,2,2,10,19,14,0,0,0,0,3,0,1,4,0,1,30,8,6,2,0,5,10,4,678060
2011-06-14 17:00:00,6,4,4,12,13,2,0,2,0,9,1,0,3,0,4,37,2,6,0,0,0,14,4,728376
2011-06-14 18:00:00,0,1,12,16,11,1,0,2,0,10,1,1,2,0,3,38,5,5,0,0,0,10,5,697762
2011-06-14 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-14 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-14 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15771
2011-06-14 22:00:00,2,4,2,13,14,4,1,6,0,6,0,4,2,1,2,30,1,0,0,0,1,6,10,649782
2011-06-14 23:00:00,0,1,6,8,10,1,1,1,1,4,1,3,2,2,0,18,1,3,0,0,0,1,1,477457
2011-06-15 00:00:00,2,4,1,4,5,0,0,2,1,4,2,1,2,1,1,13,1,1,2,0,0,1,1,392672
2011-06-15 01:00:00,1,2,2,0,2,0,0,0,0,7,0,0,5,0,0,7,0,1,3,0,0,3,0,314619
2011-06-15 02:00:00,6,0,1,5,1,0,0,0,0,2,0,0,0,0,1,5,0,3,0,0,0,3,0,287493
2011-06-15 03:00:00,2,1,0,2,1,1,0,1,1,2,0,0,2,1,2,3,0,1,2,0,0,3,2,287422
2011-06-15 04:00:00,2,3,5,3,2,3,1,4,0,0,0,0,0,0,3,4,0,3,3,0,0,3,1,289136
2011-06-15 05:00:00,3,1,2,4,3,2,0,1,2,2,0,0,1,2,0,5,0,1,0,0,0,1,1,293612
2011-06-15 06:00:00,0,4,5,9,9,0,0,0,0,3,0,0,10,2,1,14,0,4,1,0,1,2,4,344874
2011-06-15 07:00:00,0,2,4,7,10,2,0,0,0,6,2,1,1,2,2,14,5,1,0,2,0,2,2,465649
2011-06-15 08:00:00,2,3,2,7,10,5,0,1,0,1,0,1,0,0,0,12,6,4,0,0,2,5,4,545131
2011-06-15 09:00:00,2,1,5,7,8,3,0,5,3,6,1,1,2,1,1,24,8,4,2,2,2,3,4,564090
2011-06-15 10:00:00,4,2,7,15,10,0,0,2,0,6,0,0,8,1,4,28,5,8,1,1,1,4,3,623115
2011-06-15 11:00:00,8,5,1,18,11,2,0,0,3,6,2,2,3,1,1,31,5,7,0,0,0,3,3,652019
2011-06-15 12:00:00,0,4,4,7,15,3,0,0,0,3,1,0,2,1,4,30,2,4,2,0,1,2,4,632279
2011-06-15 13:00:00,2,2,7,9,8,1,0,1,0,3,1,5,7,0,2,25,6,5,0,0,1,12,4,666834
2011-06-15 14:00:00,1,3,4,9,18,1,1,1,0,5,1,0,4,0,3,46,4,4,1,0,1,7,5,717852
2011-06-15 15:00:00,3,4,3,15,20,2,0,5,0,1,0,0,7,1,3,45,0,2,2,1,0,7,2,649113
2011-06-15 16:00:00,3,5,6,14,8,1,0,1,1,4,2,1,10,1,3,34,6,4,0,0,0,11,2,652760
2011-06-15 17:00:00,1,2,7,14,10,1,0,1,0,3,1,0,7,1,3,24,0,3,1,0,2,7,3,650664
2011-06-15 18:00:00,9,3,3,15,7,0,0,2,0,2,0,1,3,0,1,36,4,2,0,0,0,9,13,698006
2011-06-15 19:00:00,1,3,5,24,15,3,1,0,0,5,1,0,6,0,0,37,8,6,0,0,0,9,5,687121
2011-06-15 20:00:00,1,3,6,22,11,3,2,4,0,12,0,0,8,1,3,28,3,2,0,0,1,12,4,742580
2011-06-15 21:00:00,0,3,5,23,13,2,0,4,4,10,2,1,4,11,4,50,2,3,0,0,3,6,1,738982
2011-06-15 22:00:00,0,3,4,11,13,1,0,2,0,3,0,1,5,0,0,27,8,3,0,0,1,9,6,610317
2011-06-15 23:00:00,6,2,3,12,2,1,0,0,0,7,1,2,5,1,3,20,1,4,0,0,0,8,5,454903
2011-06-16 00:00:00,0,4,4,3,4,0,0,1,0,0,0,1,2,0,0,13,1,3,1,0,0,6,3,295954
2011-06-16 01:00:00,1,1,1,2,8,0,0,2,1,3,1,1,1,1,0,14,1,0,1,1,0,2,1,241424
2011-06-16 02:00:00,0,3,3,1,5,1,0,0,0,0,0,1,1,0,0,10,0,0,0,0,3,1,0,249103
2011-06-16 03:00:00,1,2,0,2,3,1,2,0,0,3,1,0,2,0,1,7,1,0,2,1,0,4,1,231882
2011-06-16 04:00:00,0,0,0,1,2,0,1,0,0,3,0,0,3,0,1,5,0,3,2,0,0,2,0,269092
2011-06-16 05:00:00,0,2,2,7,0,1,0,0,0,2,2,0,2,1,0,6,2,2,1,1,0,3,0,322251
2011-06-16 06:00:00,1,0,0,6,3,2,0,0,2,4,0,0,3,0,0,13,1,3,0,0,0,7,0,343357
2011-06-16 07:00:00,0,1,4,3,11,2,0,3,0,5,0,3,1,1,0,11,1,1,0,0,1,5,2,462690
2011-06-16 08:00:00,1,0,2,15,14,2,0,1,0,3,0,1,0,2,0,16,7,4,0,0,1,2,2,561143
2011-06-16 09:00:00,2,3,9,9,10,1,0,1,0,11,3,1,6,0,0,27,5,4,0,0,3,15,6,628847
2011-06-16 10:00:00,1,3,9,12,10,1,0,3,0,8,0,0,3,2,2,22,2,5,0,0,1,8,2,662593
2011-06-16 11:00:00,3,0,4,18,8,5,0,0,0,7,1,0,2,2,0,33,2,3,0,0,4,6,9,668395
2011-06-16 12:00:00,1,3,9,11,14,1,0,0,0,1,0,1,5,5,0,34,6,2,0,0,3,7,2,668479
2011-06-16 13:00:00,0,0,3,14,6,2,0,0,0,6,0,1,1,1,2,15,1,2,0,0,1,4,2,661342
2011-06-16 14:00:00,2,1,13,11,7,0,0,3,0,2,0,3,3,0,1,35,3,2,0,0,3,9,5,742175
2011-06-16 15:00:00,5,7,7,9,9,3,0,1,1,3,1,2,8,0,2,24,5,3,0,2,2,10,3,637530
2011-06-16 16:00:00,3,4,3,10,9,2,0,1,0,4,1,0,4,1,0,23,1,4,0,0,1,7,2,633372
2011-06-16 17:00:00,3,0,8,25,19,0,1,0,0,4,0,1,4,2,3,47,3,1,0,0,1,13,6,633584
2011-06-16 18:00:00,3,5,9,25,17,3,1,3,0,4,0,0,10,1,1,31,6,3,1,0,0,6,2,647987
2011-06-16 19:00:00,4,2,10,14,17,4,0,2,0,10,3,1,6,0,0,43,4,3,0,0,4,11,4,693256
2011-06-16 20:00:00,1,3,5,27,14,2,1,0,2,4,0,2,4,2,3,37,0,9,0,1,2,10,5,762084
2011-06-16 21:00:00,1,3,4,22,11,2,0,3,0,4,1,1,4,1,0,45,4,1,2,0,1,5,3,699891
2011-06-16 22:00:00,0,3,3,9,3,0,1,0,0,4,0,1,5,0,4,35,1,2,0,1,2,7,2,579845
2011-06-16 23:00:00,1,1,3,11,7,0,0,1,0,1,0,1,6,0,0,16,2,1,0,0,0,5,1,410027
2011-06-17 00:00:00,1,0,6,3,3,0,0,0,0,4,2,1,0,1,0,14,4,0,0,0,2,5,1,317952
2011-06-17 01:00:00,0,1,2,1,0,1,0,1,0,2,0,1,1,0,0,1,1,5,0,0,0,1,4,273731
2011-06-17 02:00:00,1,3,2,1,3,0,0,0,0,4,0,0,2,1,0,2,1,1,0,0,1,0,0,259357
2011-06-17 03:00:00,3,1,1,6,2,0,0,2,0,5,0,0,1,0,1,3,1,2,1,0,1,2,2,250720
2011-06-17 04:00:00,0,0,1,0,3,0,0,0,1,2,0,0,2,0,0,5,1,1,0,0,0,4,3,246369
2011-06-17 05:00:00,2,2,1,2,0,1,0,4,2,2,0,0,2,1,0,3,0,0,2,0,0,2,0,284465
2011-06-17 06:00:00,0,2,0,9,8,0,1,3,0,3,1,1,2,0,4,16,6,1,0,0,0,3,0,296810
2011-06-17 07:00:00,0,1,2,5,11,1,1,3,0,5,3,2,2,2,2,12,3,4,0,0,1,6,4,424042
2011-06-17 08:00:00,1,2,3,7,5,0,0,1,0,5,1,0,3,1,1,15,2,2,0,0,3,3,2,506374
2011-06-17 09:00:00,2,1,2,7,11,2,0,0,0,4,0,2,6,1,0,24,3,1,0,0,2,8,3,568597
2011-06-17 10:00:00,1,4,9,10,5,4,2,3,0,8,2,2,6,2,0,23,6,4,1,0,0,1,7,592206
2011-06-17 11:00:00,2,4,8,12,2,0,0,2,0,7,2,1,8,0,2,29,1,1,3,0,3,2,4,639455
2011-06-17 12:00:00,2,5,2,21,7,2,0,0,0,4,2,0,2,0,2,32,1,3,0,0,0,9,2,649830
2011-06-17 13:00:00,3,1,4,21,5,2,0,2,0,4,0,5,0,1,1,24,3,2,2,0,0,9,3,650427
2011-06-17 14:00:00,3,2,4,17,10,2,0,4,0,6,1,3,4,0,1,17,3,3,0,0,0,13,5,690527
2011-06-17 15:00:00,0,1,3,7,32,1,0,0,0,1,1,0,0,2,0,16,4,3,0,2,0,6,2,644144
2011-06-17 16:00:00,1,3,5,16,3,2,0,0,0,8,3,2,8,0,0,29,1,1,0,0,1,5,5,578443
2011-06-17 17:00:00,3,4,8,28,6,0,0,1,0,0,1,3,5,3,0,20,3,3,1,0,0,6,3,586417
2011-06-17 18:00:00,4,5,8,26,5,2,1,1,0,5,1,1,7,0,0,31,0,0,0,2,1,6,7,587584
2011-06-17 19:00:00,2,2,3,14,9,0,0,1,0,3,1,2,3,0,0,29,5,1,1,0,0,10,6,627419
2011-06-17 20:00:00,3,3,5,9,14,0,0,4,0,4,5,0,6,4,1,33,7,2,1,1,5,10,7,672833
2011-06-17 21:00:00,4,4,11,13,7,2,0,2,2,7,5,3,8,2,2,28,3,3,0,1,2,6,8,695358
2011-06-17 22:00:00,1,0,4,9,4,0,0,1,0,8,0,4,6,2,2,25,2,4,0,0,0,10,6,570996
2011-06-17 23:00:00,2,1,2,4,5,3,0,3,2,2,0,0,9,0,0,12,2,1,0,0,0,10,1,462142
2011-06-18 00:00:00,0,2,1,4,0,0,0,0,0,0,0,0,2,0,0,18,6,1,0,0,0,9,0,334659
2011-06-18 01:00:00,4,4,3,6,1,0,1,1,0,0,0,1,1,1,0,4,2,1,0,0,0,2,0,308120
2011-06-18 02:00:00,1,3,0,2,3,1,0,0,1,0,0,1,3,0,0,3,1,0,0,1,1,2,0,303305
2011-06-18 03:00:00,1,0,3,1,2,1,0,0,0,2,0,0,2,0,1,4,0,0,0,2,0,0,2,229210
2011-06-18 04:00:00,1,2,0,4,4,0,0,0,0,3,0,0,0,0,0,1,1,4,0,0,0,1,2,208073
2011-06-18 05:00:00,1,0,0,1,4,1,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,3,0,213034
2011-06-18 06:00:00,1,0,0,4,1,2,0,3,0,3,0,0,3,0,0,7,0,2,0,0,0,4,0,242228
2011-06-18 07:00:00,1,1,2,3,7,4,1,0,0,1,2,0,2,1,0,5,1,4,0,0,0,1,1,310771
2011-06-18 08:00:00,0,0,7,6,4,0,0,0,1,3,1,0,0,1,0,18,1,2,1,0,0,8,3,397556
2011-06-18 09:00:00,0,2,3,20,11,0,0,1,0,6,2,0,5,0,0,17,6,2,1,1,0,11,8,499697
2011-06-18 10:00:00,1,2,3,11,8,1,0,3,0,5,1,2,5,0,1,25,2,2,1,1,1,5,3,533664
2011-06-18 11:00:00,4,0,3,18,9,4,0,0,0,3,2,2,3,2,0,25,1,1,0,0,0,5,0,578264
2011-06-18 12:00:00,2,4,3,13,8,0,0,3,0,4,0,1,2,1,2,27,1,1,1,0,0,5,7,585090
2011-06-18 13:00:00,1,2,6,17,11,1,1,0,0,4,1,0,5,0,0,38,6,3,0,0,0,6,0,606643
2011-06-18 14:00:00,3,3,1,22,5,2,1,0,0,2,0,2,5,1,0,21,4,1,1,0,0,8,4,619306
2011-06-18 15:00:00,3,2,3,9,10,1,0,0,0,6,2,1,2,0,1,36,2,2,1,1,1,4,0,614837
2011-06-18 16:00:00,6,2,6,14,10,5,1,0,0,2,1,1,0,2,0,32,4,2,0,1,0,6,4,597518
2011-06-18 17:00:00,3,3,9,17,13,3,0,1,0,5,1,0,3,0,1,20,1,0,0,0,3,9,2,594290
2011-06-18 18:00:00,4,3,3,20,11,3,1,2,0,0,1,0,6,2,2,24,4,5,0,0,2,14,2,619072
2011-06-18 19:00:00,3,2,6,22,4,1,0,2,0,6,2,1,6,0,0,33,6,0,1,0,3,26,4,637832
2011-06-18 20:00:00,2,1,5,23,9,1,1,3,0,8,1,0,6,0,0,22,2,3,0,0,0,10,9,680256
2011-06-18 21:00:00,4,4,7,17,8,2,0,0,3,10,2,1,8,0,1,39,1,5,0,0,0,6,5,707554
2011-06-18 22:00:00,0,1,1,15,9,0,0,0,0,7,1,2,3,0,3,21,1,1,0,0,1,6,2,587415
2011-06-18 23:00:00,0,1,5,6,8,1,0,1,0,2,0,1,3,2,0,18,0,0,1,0,0,3,2,440506
2011-06-19 00:00:00,3,1,0,4,3,2,2,2,0,1,0,0,3,2,0,14,1,3,0,0,1,4,1,341813
2011-06-19 01:00:00,1,2,1,3,1,0,0,3,1,4,0,0,5,0,2,18,2,3,2,0,2,7,0,272293
2011-06-19 02:00:00,1,0,0,1,2,0,0,2,3,6,0,0,1,0,0,2,3,1,0,0,0,3,0,250777
2011-06-19 03:00:00,1,0,2,0,6,4,0,0,2,1,0,1,0,0,0,3,0,1,0,0,0,2,0,238544
2011-06-19 04:00:00,0,0,1,7,1,0,0,2,2,0,0,3,1,0,0,4,1,1,1,0,0,0,2,250059
2011-06-19 05:00:00,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,4,2,1,0,0,1,7,1,241166
2011-06-19 06:00:00,0,0,0,3,3,1,0,0,0,4,1,1,0,2,0,8,1,0,0,0,0,1,0,240905
2011-06-19 07:00:00,0,1,4,0,4,2,1,0,0,3,0,3,5,0,2,12,2,0,0,0,0,1,1,301285
2011-06-19 08:00:00,1,0,0,7,6,1,0,0,0,5,0,0,4,0,1,10,2,4,1,0,0,4,0,407302
2011-06-19 09:00:00,1,1,2,4,5,0,0,0,1,0,1,2,2,0,0,25,5,0,2,0,1,6,3,533202
2011-06-19 10:00:00,0,1,4,12,4,1,0,1,0,5,2,3,2,0,1,27,4,2,0,1,0,11,0,584752
2011-06-19 11:00:00,3,1,3,15,14,0,0,2,0,6,0,0,5,1,0,24,1,3,0,0,1,11,3,683294
2011-06-19 12:00:00,6,4,3,9,16,2,1,1,1,4,1,3,4,0,0,33,3,2,1,2,5,10,4,703418
2011-06-19 13:00:00,2,8,5,12,23,1,1,2,0,2,3,2,6,0,1,19,5,4,0,1,1,11,4,675846
2011-06-19 14:00:00,6,2,8,24,10,1,0,0,0,8,1,0,7,0,1,33,1,9,0,0,0,7,1,662993
2011-06-19 15:00:00,4,1,5,9,9,2,0,5,3,6,2,3,1,0,1,36,3,3,0,0,1,8,1,652718
